[1453.79s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 29.50
--- RUNTIME VALIDATION OBSERVER STARTED ---
[Observer] Attached to Animator on: CustomVRM(Clone)
[0.00s] Transitioned to State/Clip: PET_INTRO | NormalizedTime: 0.00
[0.42s] Transitioned to State/Clip: HUS_IDLE01 | NormalizedTime: 0.03
[2.73s] Transitioned to State/Clip: Idle | NormalizedTime: 0.03
[11.87s] Transitioned to State/Clip: NULL | NormalizedTime: 0.26
[12.92s] Transitioned to State/Clip: PET_INTRO | NormalizedTime: 0.03
[13.22s] Transitioned to State/Clip: NULL | NormalizedTime: 0.26
[15.28s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.03
[15.59s] Transitioned to State/Clip: NULL | NormalizedTime: 0.25
[16.62s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[16.90s] Transitioned to State/Clip: NULL | NormalizedTime: 0.26
[17.18s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[17.45s] Transitioned to State/Clip: NULL | NormalizedTime: 0.26
[18.88s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[19.18s] Transitioned to State/Clip: NULL | NormalizedTime: 0.26
[20.84s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[21.15s] Transitioned to State/Clip: NULL | NormalizedTime: 0.27
[137.57s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[137.87s] Transitioned to State/Clip: NULL | NormalizedTime: 0.25
[198.87s] Transitioned to State/Clip: PET_DRAGGING | NormalizedTime: 0.02
[199.15s] Transitioned to State/Clip: NULL | NormalizedTime: 0.27
[220.18s] Transitioned to State/Clip: PET_INTRO | NormalizedTime: 0.03
[231.13s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 0.08
[234.40s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 0.33
[246.01s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 1.35
[257.61s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 2.31
[269.27s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 3.19
[280.87s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 4.25
[292.48s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 5.18
[304.09s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 8.18
[308.69s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[309.78s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[311.26s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[311.79s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 0.04
[318.78s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 0.77
[330.39s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 1.75
[341.99s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 2.86
[342.32s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[343.44s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[344.93s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[345.35s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 0.03
[356.74s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 0.90
[368.35s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 2.27
[376.84s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[378.05s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[379.21s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[379.75s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 0.07
[382.89s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 0.56
[394.52s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 1.47
[406.12s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 2.62
[412.33s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[413.42s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[414.95s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[415.50s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 0.05
[420.84s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 0.65
[432.47s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 2.58
[455.73s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 6.31
[460.89s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[462.01s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[463.49s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[464.02s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 0.03
[470.50s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 0.43
[482.12s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 1.31
[493.72s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 2.33
[494.75s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[495.94s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[497.08s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[497.53s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 0.04
[508.38s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 0.94
[520.00s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 1.82
[528.08s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[529.19s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[530.70s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[531.22s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 0.04
[534.72s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 0.35
[546.37s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 1.29
[557.97s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 4.28
[561.91s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[563.09s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[564.17s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[564.62s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 0.05
[572.24s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 0.83
[583.87s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 1.82
[595.46s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 2.93
[607.08s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 3.82
[618.66s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 5.18
[630.29s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 7.17
[641.89s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 8.07
[644.13s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[645.24s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[647.07s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[647.55s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 0.04
[656.83s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 0.96
[668.46s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 2.23
[680.06s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 4.16
[703.30s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 7.89
[714.91s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 8.60
[726.51s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 9.48
[738.14s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 10.50
[749.72s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 11.46
[761.34s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 12.34
[772.93s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 13.39
[784.55s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 14.32
[796.16s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 17.33
[807.77s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 18.53
[819.37s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 19.51
[831.00s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 20.63
[842.61s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 21.52
[854.22s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 22.88
[865.84s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 24.87
[877.44s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 25.78
[889.08s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 26.92
[900.66s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 28.19
[912.27s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 30.13
[935.50s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 33.85
[947.08s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 34.56
[958.71s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 35.44
[970.33s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 36.46
[981.95s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 37.42
[993.56s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 38.30
[1005.17s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 39.36
[1016.77s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 40.29
[1028.38s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 43.29
[1039.97s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 44.50
[1051.58s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 45.48
[1063.19s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 46.59
[1074.78s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 47.48
[1086.42s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 48.85
[1098.02s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 50.83
[1109.61s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 51.73
[1121.23s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 52.88
[1132.83s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 54.15
[1144.47s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 56.09
[1167.68s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 59.81
[1179.30s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 60.52
[1190.91s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 61.40
[1202.51s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 62.42
[1214.11s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 63.38
[1225.75s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 64.26
[1237.33s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 65.31
[1248.94s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 66.24
[1260.56s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 69.25
[1272.19s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 70.46
[1283.81s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 71.44
[1295.41s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 72.55
[1307.04s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 73.44
[1318.66s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 74.81
[1330.26s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 76.80
[1341.87s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 77.70
[1353.47s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 78.85
[1365.09s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 80.12
[1376.71s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 82.05
[1399.93s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 85.78
[1411.55s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 86.49
[1423.15s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 87.37
[1434.75s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 88.38
[1446.37s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 89.35
[1457.99s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 90.23
[1469.62s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 91.28
[1481.22s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 92.21
[1492.85s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 95.22
[1504.45s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 96.43
[1516.07s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 97.41
[1527.68s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 98.52
[1539.28s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 99.41
[1546.71s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[1547.81s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[1549.56s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[1550.08s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 0.05
[1554.28s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 0.56
[1565.90s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 2.54
[1577.50s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 3.45
[1582.96s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[1584.05s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[1585.70s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[1586.21s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 0.04
[1592.38s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 0.65
[1604.00s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 1.92
[1615.58s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 3.85
[1616.76s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[1617.85s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[1625.58s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[1626.10s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 0.07
[1648.16s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 3.60
[1659.78s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 4.31
[1671.38s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 5.19
[1683.01s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 6.21
[1694.63s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 7.17
[1706.23s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 8.05
[1706.97s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[1708.06s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[1723.78s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[1732.98s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[1735.62s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[1746.62s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[1761.34s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[1770.54s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[1773.19s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[1784.19s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[1798.91s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[1808.09s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[1810.76s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[1821.76s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[1836.47s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[1845.66s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[1848.31s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[1857.91s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[1858.42s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 0.04
[1869.32s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 1.03
[1880.94s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 1.96
[1892.52s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 4.96
[1904.15s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 6.17
[1915.74s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 7.15
[1927.37s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 8.26
[1938.99s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 9.15
[1950.59s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 10.51
[1962.22s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 12.50
[1973.82s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 13.41
[1985.42s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 14.55
[1997.05s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 15.83
[2008.65s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 17.76
[2031.87s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 21.48
[2043.47s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 22.19
[2055.08s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 23.07
[2066.70s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 24.09
[2078.30s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 25.05
[2089.92s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 25.93
[2101.52s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 26.98
[2113.13s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 27.92
[2124.77s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 30.92
[2136.38s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 32.13
[2148.00s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 33.11
[2153.43s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[2154.51s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[2156.23s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[2156.75s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 0.04
[2162.92s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 0.62
[2174.55s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 1.51
[2186.15s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 2.88
[2187.30s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[2188.38s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[2204.10s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[2213.29s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[2215.95s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[2226.96s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[2241.67s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[2250.85s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[2253.51s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[2264.51s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[2279.22s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[2288.41s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[2291.08s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[2302.07s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[2316.81s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[2325.98s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[2328.63s] Transitioned to State/Clip: SCREEN_SAVER_03 | NormalizedTime: 0.08
[2339.63s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.12
[2354.35s] Transitioned to State/Clip: SCREEN_SAVER_01 | NormalizedTime: 0.08
[2363.53s] Transitioned to State/Clip: SCREEN_SAVER_02 | NormalizedTime: 0.27
[2364.56s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[2365.01s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 0.07
[2375.33s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 1.83
[2386.95s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 2.74
[2395.65s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[2396.74s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[2400.40s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[2400.89s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 0.04
[2403.72s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 0.32
[2415.34s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 1.59
[2426.94s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 3.53
[2450.18s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 7.25
[2461.79s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 7.96
[2473.42s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 8.85
[2485.03s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 9.86
[2496.63s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 10.82
[2508.27s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 11.71
[2513.88s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.02
[2514.96s] Transitioned to State/Clip: SCREEN_SAVER_04 | NormalizedTime: 0.06
[2517.41s] Transitioned to State/Clip: BIG_SCREEN_01 | NormalizedTime: 0.04
[2517.93s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 0.04
[2523.91s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 0.58
[2535.54s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 1.51
[2547.16s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 4.51
[2558.74s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 5.72
[2570.37s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 6.70
[2581.97s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 7.81
[2593.59s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 8.70
[2605.21s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 10.07
[2616.84s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 12.06
[2628.44s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 12.96
[2640.05s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 14.11
[2651.67s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 15.38
[2663.29s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 17.31
[2686.49s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 21.03
[2698.10s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 21.74
[2709.72s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 22.63
[2721.33s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 23.64
[2732.97s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 24.61
[2744.57s] Transitioned to State/Clip: PET_IDLE_14 | NormalizedTime: 25.49
[2756.18s] Transitioned to State/Clip: PET_IDLE_4 | NormalizedTime: 26.54
[2767.78s] Transitioned to State/Clip: PET_IDLE_3 | NormalizedTime: 27.47
[2779.40s] Transitioned to State/Clip: PET_IDLE_5 | NormalizedTime: 30.47
[2791.00s] Transitioned to State/Clip: PET_IDLE_15 | NormalizedTime: 31.68
[2802.62s] Transitioned to State/Clip: PET_IDLE_13 | NormalizedTime: 32.66
[2814.23s] Transitioned to State/Clip: PET_IDLE_9 | NormalizedTime: 33.78
[2825.86s] Transitioned to State/Clip: PET_IDLE_12 | NormalizedTime: 34.67
[2837.46s] Transitioned to State/Clip: PET_IDLE_6 | NormalizedTime: 36.03
[2849.06s] Transitioned to State/Clip: PET_IDLE_10 | NormalizedTime: 38.02
[2860.70s] Transitioned to State/Clip: PET_IDLE_11 | NormalizedTime: 38.93
[2872.28s] Transitioned to State/Clip: PET_IDLE_7 | NormalizedTime: 40.07
[2883.91s] Transitioned to State/Clip: PET_IDLE_8 | NormalizedTime: 41.34
[2895.53s] Transitioned to State/Clip: PET_IDLE | NormalizedTime: 43.28
[2918.76s] Transitioned to State/Clip: PET_IDLE_UPDATE2_01 | NormalizedTime: 47.00
[2930.36s] Transitioned to State/Clip: PET_IDLE_UPDATE2_02 | NormalizedTime: 47.71
[2941.96s] Transitioned to State/Clip: PET_IDLE_UPDATE2_03 | NormalizedTime: 48.59
[2953.58s] Transitioned to State/Clip: PET_IDLE_UPDATE2_04 | NormalizedTime: 49.61
[2965.20s] Transitioned to State/Clip: PET_IDLE_2 | NormalizedTime: 50.57
